05/28/2012 21:31:56,0.9884,628564.0432,48.2096,118.7773,230.0000,965.5161,46.5516,115.7929,1
05/28/2012 21:32:29,0.9641,606712.7309,49.2729,120.6913,230.0000,968.9677,46.8968,116.4142,1
05/28/2012 21:33:01,0.9365,582422.5126,50.5091,122.9164,230.0000,984.8065,48.4806,119.2652,1
05/28/2012 21:33:34,0.9090,558830.8431,51.7692,125.1846,230.0000,985.4839,48.5484,119.3871,1
05/28/2012 21:34:07,0.8869,540279.9306,52.8050,127.0489,230.0000,1002.8387,50.2839,122.5110,1
05/28/2012 21:34:40,0.8629,520483.1238,53.9575,129.1235,230.0000,1007.2258,50.7226,123.3006,1
05/28/2012 21:35:13,0.8404,502235.7267,55.0666,131.1199,230.0000,1021.0645,52.1065,125.7916,1
05/28/2012 21:35:46,0.8215,487193.9716,56.0172,132.8309,230.0000,1025.9032,52.5903,126.6626,1
05/28/2012 21:36:19,0.7945,466128.0105,57.4084,135.3351,230.0000,1037.0000,53.7000,128.6600,1
05/28/2012 21:36:51,0.7716,448614.4350,58.6227,137.5209,230.0000,1040.2903,54.0290,129.2523,1
05/28/2012 21:37:24,0.7509,433027.0022,59.7516,139.5529,230.0000,1052.2258,55.2226,131.4007,1
05/28/2012 21:37:57,0.7311,418354.5116,60.8590,141.5462,230.0000,1058.1290,55.8129,132.4632,1
05/28/2012 21:38:30,0.7103,403182.9506,62.0535,143.6963,230.0000,1066.3871,56.6387,133.9497,1
05/28/2012 21:39:03,0.6877,387014.0706,63.3865,146.0957,230.0000,1075.5161,57.5516,135.5929,1
05/28/2012 21:39:36,0.6734,376865.2134,64.2574,147.6633,230.0000,1083.0968,58.3097,136.9574,1
05/28/2012 21:40:09,0.6595,367163.2697,65.1163,149.2093,230.0000,1084.6774,58.4677,137.2419,1
05/28/2012 21:40:41,0.6442,356586.0295,66.0838,150.9509,230.0000,1091.5161,59.1516,138.4729,1
05/28/2012 21:41:15,0.6284,345735.1249,67.1125,152.8024,230.0000,1099.7742,59.9774,139.9594,1
05/28/2012 21:41:48,0.6105,333648.5438,68.3043,154.9478,230.0000,1109.9354,60.9935,141.7884,1
